Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.BO,RELIANCE.BO,RELIANCE.BO,RELIANCE.BO,RELIANCE.BO
Date,,,,,
2021-07-30,997.6710815429688,1013.7237521446198,995.2202830031824,1007.4007397791303,456624
2021-08-02,1015.3657836914062,1019.0419813151984,1000.4159133546514,1003.4548794567412,813584
2021-08-03,1022.9142456054688,1025.0464882000254,1011.7631122610334,1021.982990028477,636370
2021-08-04,1031.075439453125,1036.246648114298,1022.9632726530358,1028.1590132322783,595704
2021-08-05,1045.65771484375,1056.098140416286,1031.4430835043252,1037.6190239407172,714128
2021-08-06,1023.9682006835938,1051.882773177056,1019.140079509912,1041.6874269312282,672146
2021-08-09,1018.1842651367188,1024.188721628679,1012.5719603492416,1017.669573503828,472074
2021-08-10,1023.6493530273438,1035.6093201459362,1016.3705541120783,1021.8357862774736,831962
2021-08-11,1037.22705078125,1038.893545993295,1020.7821679337393,1028.845271545141,692166
2021-08-12,1034.3594970703125,1042.447132043259,1031.9821746808038,1041.6138844947766,470668
2021-08-13,1051.27001953125,1053.7453499567898,1034.3104459964002,1037.0799201099255,416214
2021-08-16,1064.8475341796875,1079.3317788512595,1043.4030449313939,1052.127912490567,723022
2021-08-17,1060.6810302734375,1070.9989156137294,1053.0100790424915,1063.6465203120333,366420
2021-08-18,1064.4063720703125,1071.4891561451022,1055.1668134102265,1066.0973991837132,296152
2021-08-20,1051.9808349609375,1064.4799086268636,1047.9615489313587,1052.863146447408,508434
2021-08-23,1059.9212646484375,1064.6023136164797,1045.2410058823111,1062.6662067766413,267160
2021-08-24,1069.920654296875,1074.3810359212341,1056.514738168566,1060.6565638440068,541806
2021-08-25,1079.478759765625,1088.1054989128238,1068.5481742332374,1070.3617412375766,416012
2021-08-26,1093.3746337890625,1100.3349969250366,1080.7530221275972,1081.7824053147172,427208
2021-08-27,1091.4630126953125,1099.10955118694,1086.144732566906,1094.036350886241,356266
2021-08-30,1112.68701171875,1115.1132782146938,1097.761673313147,1097.957689319083,323382
2021-08-31,1107.4178466796875,1119.0346077676115,1099.1831396928906,1115.2358700496095,753728
2021-09-01,1112.5399169921875,1123.887065546827,1044.0401027396672,1115.113255273588,599746
2021-09-02,1124.2548828125,1130.7985634591087,1107.001283237733,1107.761054797393,586876
2021-09-03,1170.6239013671875,1173.5893914803003,1130.7004178093575,1131.043505665146,1086646
2021-09-06,1188.416748046875,1215.522603925956,1182.9269832319985,1183.2455391761337,1203988
2021-09-07,1196.6268310546875,1204.8124736426034,1182.2651287330998,1190.6469069905272,552034
2021-09-08,1191.3822021484375,1203.3420508354077,1179.3977018752523,1202.8518911405665,466034
2021-09-09,1188.85791015625,1195.1565106437727,1184.2259245752464,1191.5537887097119,205370
2021-09-13,1162.438232421875,1191.0880422620482,1160.7472054312543,1190.107722885701,449250
2021-09-14,1160.84521484375,1173.442294911519,1159.766887462038,1165.5997398912248,483922
2021-09-15,1166.0654296875,1174.0550569729887,1161.114888368345,1162.6588436029347,152056
2021-09-16,1190.15673828125,1194.0289517930626,1160.2079346856237,1166.0898507043087,816694
2021-09-17,1171.677734375,1203.7342515232283,1165.991953484136,1198.4405026698796,462364
2021-09-20,1173.393310546875,1185.2062077134121,1161.6785410590517,1164.129339668881,430496
2021-09-21,1178.4173583984375,1184.2257985307388,1168.8592445444021,1181.7750001066272,753456
2021-09-22,1191.3822021484375,1196.6023550313398,1175.4764243165218,1180.7947048727076,544088
2021-09-23,1220.326171875,1223.9043619781708,1198.4405869377576,1198.4405869377576,6348274
2021-09-24,1217.0419921875,1227.702965566196,1211.674767454563,1225.3992389305856,576162
2021-09-27,1237.7510986328125,1239.6137291978446,1213.3901884655058,1217.6545533986837,628712
2021-09-28,1248.9512939453125,1257.2594759051447,1231.3790229938718,1240.594048154355,2429048
2021-09-29,1238.7559814453125,1256.720284837421,1235.2023239656494,1255.7890293650769,4867846
2021-09-30,1233.7320556640625,1242.1138350178574,1225.7669599530807,1239.0503366674798,540912
2021-10-01,1236.5994873046875,1244.932202476195,1223.3651749734695,1228.3402482234158,5732218
2021-10-04,1252.7747802734375,1261.9896873637101,1243.8048333776196,1249.8582341770773,2630684
2021-10-05,1278.875732421875,1280.2971476972593,1248.5838387610022,1257.259641593978,575026
2021-10-06,1254.9068603515625,1285.6889139441948,1249.9317871830626,1285.6889139441948,269208
2021-10-07,1260.7642822265625,1274.41527836389,1258.7792310849704,1274.41527836389,266280
2021-10-08,1309.14306640625,1315.5395546777513,1264.6120103453427,1264.6120103453427,656046
2021-10-11,1299.48681640625,1335.5380855984179,1296.4969140930853,1335.5380855984179,5761616
2021-10-12,1308.0157470703125,1314.9759911731348,1294.5118228266701,1294.5118228266701,259894
2021-10-13,1321.4215087890625,1332.9893257637873,1308.236260512428,1315.098496423696,458402
2021-10-14,1323.357666015625,1332.1069445432233,1317.1325423166156,1325.8819405121053,305508
2021-10-18,1326.8623046875,1345.4638413238843,1303.8247988432768,1315.588631614795,323184
2021-10-19,1338.8712158203125,1347.939170238279,1327.3524629110036,1336.175337479836,216926
2021-10-20,1323.3822021484375,1345.047357866718,1319.2403763792024,1343.0376551141671,5494170
2021-10-21,1285.6888427734375,1336.1507579795946,1275.8856491571703,1336.1507579795946,791666
2021-10-22,1287.674072265625,1306.1285372245266,1280.003001109566,1286.0810532301748,598274
2021-10-25,1275.223876953125,1322.9409694193832,1259.7594348641019,1322.9409694193832,848610
2021-10-26,1304.5599365234375,1308.1626578955504,1276.0572001302733,1281.49790056152,775582
2021-10-27,1290.4189453125,1312.157576868156,1284.2184726912847,1303.7268535764347,481520
2021-10-28,1274.0965576171875,1292.9431725740594,1270.0527404300299,1284.7084663684525,808034
2021-10-29,1243.829345703125,1272.0379416816284,1226.649223689016,1267.553028138322,680036
2021-11-01,1243.706787109375,1252.3580581172725,1222.458315829541,1240.6922330943814,694046
2021-11-02,1225.84033203125,1250.838476449187,1223.9287570899771,1250.838476449187,833230
2021-11-03,1217.483154296875,1235.42292656697,1206.282957877303,1227.7274436177063,498044
2021-11-04,1224.81103515625,1227.850001245715,1220.5221379463098,1222.899340599085,129694
2021-11-08,1226.3795166015625,1236.1827101795127,1204.640886975302,1230.3498578677884,367430
2021-11-09,1235.2269287109375,1239.5893020070591,1218.8800554735208,1226.3795225304868,564502
2021-11-10,1249.6131591796875,1253.8285806957865,1227.2864793664355,1234.6632875177556,216644
2021-11-11,1252.3336181640625,1260.2007060150072,1243.0205829970905,1249.613207642234,533796
2021-11-12,1270.7391357421875,1273.8271660615646,1253.3384648380998,1254.8089440694312,566866
2021-11-15,1263.9012451171875,1275.4445293167573,1259.710355991498,1274.4151461392587,209678
2021-11-16,1231.3302001953125,1262.6513563939845,1222.948421662652,1261.1808773298612,490122
2021-11-17,1207.778076171875,1225.39929408727,1205.964509150206,1225.2522222383996,740004
2021-11-18,1212.0423583984375,1220.0074532620406,1201.1853692668983,1205.7437585929856,484926
2021-11-22,1158.443359375,1199.0531374147952,1152.3654271076887,1195.9896393631477,833936
2021-11-23,1169.594482421875,1177.1184814404414,1131.9747266648258,1146.4835011822581,914278
2021-11-24,1152.31640625,1181.7015763917036,1148.934352141997,1167.2662772996293,3712738
2021-11-25,1222.6544189453125,1226.7718326002998,1155.7966776554747,1164.3744731851484,953862
2021-11-26,1182.3385009765625,1214.3459486771071,1177.8535882393069,1210.6942833754008,794642
2021-11-29,1197.2149658203125,1225.39914618251,1176.3831803352098,1182.265096236886,903740
2021-11-30,1179.6917724609375,1213.586265391819,1171.4815980810806,1208.73373258073,1136546
2021-12-01,1209.1749267578125,1212.9492522155124,1188.8823628654861,1188.8823628654861,669636
2021-12-02,1217.4586181640625,1223.4385422333883,1206.3809617013644,1209.1748479002906,425140
2021-12-03,1180.3780517578125,1222.923938302711,1176.4323618467258,1220.5711477731138,771140
2021-12-06,1158.3944091796875,1188.4166899296238,1155.3798553118158,1186.6765991117632,813744
2021-12-07,1167.3643798828125,1178.2213692822597,1163.418570396359,1167.4133240516767,486748
2021-12-08,1184.9119873046875,1191.798754886055,1179.863438229591,1189.617568198092,1310544
2021-12-09,1203.7586669921875,1213.0961129213877,1188.8577413032285,1191.6272152246347,340954
2021-12-10,1205.278076171875,1208.7827895536693,1191.3330577304548,1197.9502131632303,255566
2021-12-13,1181.1868896484375,1212.900198859414,1178.8340991137163,1210.6944801708437,571328
2021-12-14,1166.776123046875,1179.3242594602445,1163.3940689230633,1170.9915444100266,573182
2021-12-15,1162.9039306640625,1178.5890416361383,1157.6347136968807,1168.957451047008,542076
2021-12-16,1178.5643310546875,1183.490459406169,1161.1881956236132,1178.343783148656,294810
2021-12-17,1147.5372314453125,1180.6720720773567,1137.170402582031,1173.932376803433,853244
2021-12-20,1116.191650390625,1137.611605452289,1101.8790110138816,1134.7197110752384,2209796
2021-12-21,1132.3179931640625,1149.4245191642087,1123.9362142616335,1129.6221147609056,330282
2021-12-22,1159.693359375,1162.658849598661,1134.474665849958,1134.474665849958,489472
2021-12-23,1159.05615234375,1166.5801520317882,1156.262265829187,1162.6588742098327,254094
2021-12-24,1162.7813720703125,1172.4129625048422,1145.8217982368205,1160.208033592762,364450
2021-12-27,1161.58056640625,1165.477312374204,1151.3606880426096,1158.1983924268166,159772
2021-12-28,1175.255859375,1178.8340490291243,1163.8107024668664,1168.5406955864582,200586
2021-12-29,1177.8782958984375,1185.4021755238712,1167.7809581694469,1172.4129434200577,272042
2021-12-30,1155.036865234375,1178.956683855471,1149.9147200186821,1175.403025833248,791818
2021-12-31,1160.7716064453125,1168.6877571334262,1156.801384810272,1161.6784497268127,362600
2022-01-03,1178.5155029296875,1180.7701657113905,1159.203139270668,1160.4530704184249,545852
2022-01-04,1204.68994140625,1206.7485881079713,1177.8536991961016,1181.2848169216,1118632
2022-01-05,1208.75830078125,1213.7824374928693,1192.5584994506949,1205.8662868733397,513542
2022-01-06,1184.52001953125,1202.8519450731098,1180.794757816268,1202.8519450731098,623294
2022-01-07,1194.0045166015625,1204.6409583300913,1182.0201356762227,1194.0290485205385,743220
2022-01-10,1194.8377685546875,1204.0527950311796,1184.4954704801362,1202.8273957568563,332908
2022-01-11,1203.29296875,1212.7041304825418,1191.6272639240108,1191.6272639240108,668500
2022-01-12,1235.49658203125,1237.3346808978356,1208.4396709807959,1211.8953207835555,392618
2022-01-13,1242.7264404296875,1245.471262942694,1229.7126764907698,1237.0160081369656,544388
2022-01-14,1244.368408203125,1257.9948718158314,1238.0453959314077,1240.1040427407183,467728
2022-01-17,1251.0345458984375,1257.25954975507,1244.392858456407,1244.8095420418047,204102
2022-01-18,1235.619140625,1256.1813163229701,1232.996738335224,1251.3777272788022,388602
2022-01-19,1235.8885498046875,1245.8142831682374,1229.7126097347675,1238.2904039995638,264982
2022-01-20,1215.0079345703125,1230.9135935075417,1203.34210933241,1223.9288175165084,405138
2022-01-21,1214.6649169921875,1226.355155158205,1200.9648563282608,1200.9648563282608,640284
2022-01-24,1165.379150390625,1227.408880724968,1153.1986346921065,1214.6647292716302,1158674
2022-01-25,1163.491943359375,1170.79539398332,1129.8425310779583,1159.0805064862923,879034
2022-01-27,1146.115966796875,1154.595753897604,1133.2492741299584,1149.424544911225,771394
2022-01-28,1144.718994140625,1162.8549042863337,1141.5820197123126,1159.2277701243536,5574384
2022-01-31,1169.692626953125,1179.4958207770483,1154.3260727669679,1154.3260727669679,371178
2022-02-01,1166.80078125,1186.4562355688274,1150.7235171265288,1181.2850261473388,4993890
2022-02-02,1168.295654296875,1181.4809024652045,1164.6194565174637,1181.4809024652045,675340
2022-02-03,1153.19873046875,1177.1430802666926,1150.8950037559698,1168.5407533876626,272788
2022-02-04,1142.9544677734375,1151.654802869997,1138.150878547109,1151.3851910883543,660908
2022-02-07,1136.0185546875,1155.2083783015012,1129.842614410403,1145.9933522200454,3287054
2022-02-08,1154.6202392578125,1156.7523621558987,1132.2689090305703,1143.542582150788,3203404
2022-02-09,1168.5162353515625,1169.8152304045122,1156.0907583056915,1160.2571159071192,2712252
2022-02-10,1166.08984375,1175.1087337243753,1159.2276084357923,1175.1087337243753,452108
2022-02-11,1165.0361328125,1168.540726806359,1148.909806854074,1163.6391297979433,384486
2022-02-14,1146.3856201171875,1153.8360242073754,1127.3673983334595,1127.3673983334595,620496
2022-02-15,1184.887451171875,1188.1469649039848,1144.9394405944513,1152.855470896936,779598
2022-02-16,1182.4368896484375,1192.0930125356292,1174.4227300797713,1189.8872937187016,483666
2022-02-17,1198.3914794921875,1203.0479969407186,1181.5300325983517,1185.2062305840343,497332
2022-02-18,1188.220458984375,1203.8320915897748,1186.6765039653278,1193.5387390151066,484682
2022-02-21,1176.4566650390625,1194.4210884544902,1169.0307940259265,1183.6865200545267,496548
2022-02-22,1170.599365234375,1174.275562964364,1150.2822697135482,1152.8556081245406,776214
2022-02-23,1163.541015625,1179.3486645347853,1160.6490018531767,1175.6969990302878,374556
2022-02-24,1105.604248046875,1146.9002020569571,1099.18310822088,1134.2295261641543,1101070
2022-02-25,1119.5001220703125,1130.798326071487,1115.4073607446035,1115.4073607446035,469896
2022-02-28,1156.335693359375,1160.2079067780455,1100.408428693161,1101.4132799224267,723526
2022-03-02,1175.5989990234375,1176.6038503611721,1142.611346318906,1151.4342210870975,597466
2022-03-03,1165.69775390625,1183.466042715725,1161.6784683712026,1181.775015714333,464490
2022-03-04,1139.79296875,1159.0806822016893,1137.4401781274319,1154.326156784607,412620
2022-03-07,1097.93310546875,1133.1756567909115,1089.4533194250096,1125.4065783199371,1154644
2022-03-08,1096.340087890625,1100.8005886650087,1069.0382187546763,1080.802050597919,1331860
2022-03-09,1153.7379150390625,1160.0609272429647,1094.9922276744996,1102.369155024315,861916
2022-03-10,1173.0745849609375,1183.7355573720524,1156.7767765623369,1183.7355573720524,962592
2022-03-11,1175.6480712890625,1181.4809240049092,1162.658838898335,1162.658838898335,584574
2022-03-14,1185.4757080078125,1188.3186580614336,1164.1292301901167,1173.4422640316377,632126
2022-03-15,1158.4678955078125,1191.9703581896767,1147.5618424042686,1191.9703581896767,825968
2022-03-16,1177.976318359375,1179.8389491835258,1164.8400142501869,1170.4768508927054,552414
2022-03-17,1215.4244384765625,1223.8796932058303,1176.9469024622128,1195.0093350698646,572886
2022-03-21,1209.29736328125,1217.409529627938,1196.969895638451,1201.8714922626868,415832
2022-03-22,1240.6431884765625,1242.5547633222106,1202.851830056294,1207.6063549212272,608568
2022-03-23,1244.8585205078125,1257.259584396648,1238.2413648004617,1238.2413648004617,400442
2022-03-24,1263.5826416015625,1266.327583786198,1231.3056971869635,1232.7516443670554,655516
2022-03-25,1272.7977294921875,1281.767676361683,1263.1416068772687,1263.5827027610549,391982
2022-03-28,1285.027099609375,1288.7032972734698,1267.9940504324027,1279.8069467935177,684382
2022-03-29,1285.2723388671875,1292.5512590120636,1278.434634297463,1292.5512590120636,256086
2022-03-30,1310.1968994140625,1317.54929503367,1283.115575548508,1292.992245797022,309192
2022-03-31,1291.0560302734375,1310.1967891931704,1288.5807000228283,1310.1967891931704,376852
2022-04-01,1301.1043701171875,1306.1775707950685,1285.4437918959236,1294.6588180364206,169652
2022-04-04,1305.31982421875,1311.1772087504296,1296.1047978461022,1302.3543340747258,275956
2022-04-05,1286.865234375,1308.1627691713347,1284.7820556405104,1301.3740094282512,224804
2022-04-06,1283.8997802734375,1291.1051034933034,1268.8273704116423,1268.8517826608468,293896
2022-04-07,1260.568115234375,1276.00814464232,1258.2398568315896,1274.170045903279,489476
2022-04-08,1282.625244140625,1286.6690611900794,1256.083147374085,1256.2791633638758,531188
2022-04-11,1279.21875,1293.0412289689714,1265.910842957982,1273.9250015505522,419776
2022-04-12,1254.88232421875,1275.5915718099573,1252.8482093047605,1268.533319906385,426314
2022-04-13,1251.108154296875,1270.9350910518185,1247.9466480341393,1263.1415993652697,313846
2022-04-18,1247.039794921875,1254.3432464987902,1236.476948765149,1240.2266227293812,430576
2022-04-19,1293.2618408203125,1307.2559242353007,1250.4464626840595,1251.9169417889361,1090134
2022-04-20,1332.4500732421875,1339.9250086258387,1298.9231978148048,1301.7416160742143,916324
2022-04-21,1363.69775390625,1366.957387693865,1339.9250085884166,1352.3506047814938,561642
2022-04-22,1352.0810546875,1372.7657709224238,1344.9247945816014,1355.3161567042366,629346
2022-04-25,1320.9068603515625,1352.0320000041443,1305.981402374398,1342.7679102595705,416592
2022-04-26,1360.5362548828125,1370.3149169608294,1327.352467137943,1327.352467137943,481902
2022-04-27,1361.6146240234375,1385.7305777285324,1351.3703338501662,1352.69374114669,778720
2022-04-28,1381.858154296875,1396.955096465945,1365.731948594302,1379.7995075619772,529310
2022-04-29,1367.937744140625,1399.4059736244499,1361.443127975818,1399.4059736244499,405854
2022-05-02,1362.91357421875,1374.8979549189564,1350.6350498321515,1350.6350498321515,489180
2022-05-04,1320.073486328125,1365.168176614951,1311.569287732376,1365.0947005305525,6502106
2022-05-05,1294.38916015625,1337.9643073427308,1290.1002630053015,1333.7244740263775,710932
2022-05-06,1284.781982421875,1303.6041857156931,1271.768338803546,1294.3891599052927,499416
2022-05-09,1233.8055419921875,1273.0428531228927,1228.8795323382406,1262.161330825666,789056
2022-05-10,1212.287353515625,1237.7756552978194,1205.3025785080044,1224.9089644943078,456736
2022-05-11,1200.7686767578125,1218.0713374051577,1187.1176817949504,1214.9587755682444,539984
2022-05-12,1176.848876953125,1195.9896366703,1161.6784585691028,1185.6962832399406,751898
2022-05-13,1190.13232421875,1214.6157781374566,1184.2504076176,1192.068431166382,580370
2022-05-16,1189.8135986328125,1215.9636662910116,1184.4463738932536,1192.0683811023844,414444
2022-05-17,1240.4471435546875,1245.2016687674454,1193.5388836424427,1197.4601612889066,673350
2022-05-18,1244.4173583984375,1259.7103157297508,1229.4674888926952,1244.5153663960457,553306
2022-05-19,1215.2039794921875,1230.7910828501547,1208.954442930523,1210.6945339067631,1457316
2022-05-20,1285.2723388671875,1295.4922175081092,1226.8698526003773,1232.7517695924687,554414
2022-05-23,1277.3316650390625,1300.7613229767067,1270.9595888454885,1289.120029930754,556692
2022-05-24,1282.2578125,1292.9433182044131,1273.4349376433486,1286.1790902140672,295930
2022-05-25,1279.8804931640625,1301.7661962602251,1275.322103544576,1290.2719748661975,496060
2022-05-26,1268.263671875,1291.0315656481628,1248.779824106583,1283.2380744079535,367778
2022-05-27,1262.25927734375,1277.1356725989833,1244.6871233170618,1272.920251172106,398606
2022-05-30,1305.6629638671875,1310.196941310931,1271.8910067750053,1284.120467946441,527184
2022-05-31,1291.0316162109375,1313.015327138161,1282.1843291529674,1296.962596587055,1180168
2022-06-01,1290.1983642578125,1301.3494976562451,1282.3068647304299,1290.2719600150244,295566
2022-06-02,1335.4400634765625,1339.116261118726,1291.8893275419098,1296.4723684696303,599572
2022-06-03,1362.39892578125,1380.461359118832,1343.0376170680427,1346.444203148559,1273396
2022-06-06,1356.2227783203125,1379.1868073240778,1348.6988989909098,1362.9380617082336,551466
2022-06-07,1358.9676513671875,1368.0356050372661,1349.8996976971089,1354.8012942755297,309638
2022-06-08,1335.3421630859375,1363.6734191316223,1331.0777974109485,1360.2912452275332,373884
2022-06-09,1371.760986328125,1373.4274814434464,1327.842629275623,1327.842629275623,596092
2022-06-10,1330.2933349609375,1367.57000153408,1324.2154029631272,1359.874518703145,493502
2022-06-13,1305.197265625,1310.3439424455498,1282.4537838744052,1300.785828350243,375988
2022-06-14,1287.8211669921875,1308.7999069282405,1281.2040108812057,1300.3937157358935,305968
2022-06-15,1272.6016845703125,1292.7471769386484,1267.111919727891,1279.316848693091,326232
2022-06-16,1254.4166259765625,1303.1385698471106,1252.3334473417867,1285.1986777369445,564510
2022-06-17,1269.1705322265625,1286.3995977748057,1241.0843575475355,1241.0843575475355,518582
2022-06-20,1246.378173828125,1283.287225088691,1235.7417317192674,1277.8464042689468,282582
2022-06-21,1266.84228515625,1270.8370388711714,1239.613889703095,1251.0835788936877,270470
2022-06-22,1227.947998046875,1256.2792512916737,1225.889351338461,1256.2792512916737,383304
2022-06-23,1208.047607421875,1237.604140690706,1198.930589414445,1235.202406101554,564190
2022-06-24,1225.766845703125,1230.7664506113626,1209.8366557659656,1220.497629031603,364260
2022-06-27,1221.453369140625,1249.4170023259467,1216.5763043440563,1249.4170023259467,360810
2022-06-28,1239.6138916015625,1242.5548498260027,1216.6498615985663,1216.6498615985663,255366
2022-06-29,1264.146484375,1272.8713515632123,1225.8894932490607,1227.531576223133,610070
2022-06-30,1271.498779296875,1282.1597526509552,1258.3870074705926,1262.6513728786458,418308
2022-07-01,1180.770263671875,1270.3224228660124,1159.2277673620883,1264.612109849551,2157672
2022-07-04,1183.220947265625,1196.8964742731614,1160.2079739963606,1170.8934790592675,1786180
2022-07-05,1192.656494140625,1208.0719919452658,1185.010075031463,1188.6126768325073,871462
2022-07-06,1182.2406005859375,1196.5532391188162,1170.207156667719,1188.6617401760582,518682
2022-07-07,1170.329833984375,1192.9997215456312,1164.1538931738341,1188.53933979378,904908
2022-07-08,1172.2169189453125,1184.152355470768,1168.0505615081245,1183.6866080228838,444820
2022-07-11,1187.7550048828125,1190.107795463107,1161.825603664306,1166.5801289959616,1610076
2022-07-12,1186.260009765625,1195.4995684426024,1178.294914239921,1181.7750961521583,406094
2022-07-13,1165.2567138671875,1193.0242138420078,1163.149003160077,1190.5979471874534,370710
2022-07-14,1174.8883056640625,1193.2938269073031,1165.3547231349817,1171.3346477281093,499346
2022-07-15,1177.1429443359375,1186.18636604431,1168.3446024552602,1186.18636604431,210686
2022-07-18,1187.240234375,1188.6372373458416,1173.1972072524834,1186.210970836178,8622512
2022-07-19,1196.577880859375,1199.420831160233,1176.7509441797831,1181.7750812943693,709822
2022-07-20,1226.08544921875,1247.4809923346722,1218.3164896255446,1242.5548633216517,1073472
2022-07-21,1219.22314453125,1224.7374409509985,1209.7140945723515,1224.4188850250139,473372
2022-07-22,1226.820556640625,1233.6338476681162,1222.9483432206275,1225.3991415036346,789564
2022-07-25,1186.260009765625,1210.2043601823636,1178.319446159734,1210.2043601823636,931076
2022-07-26,1186.4315185546875,1197.974803079864,1182.4857091534927,1188.049069450146,522282
2022-07-27,1185.81884765625,1189.6175853102072,1177.3635928780873,1185.8923237436848,364442
2022-07-28,1204.4449462890625,1209.2240034571644,1186.7257206560284,1193.5388927515992,605222
2022-07-29,1229.6881103515625,1233.7319277548113,1207.5083845943495,1210.6944225484242,871062
2022-08-01,1262.2103271484375,1268.0431798767684,1229.2960305588597,1231.7713610476687,8637808
2022-08-02,1266.131591796875,1277.6012811167996,1255.0784664287344,1261.0829228621435,567576
2022-08-03,1277.2581787109375,1279.3168255310864,1258.509570060913,1273.165297321486,318982
2022-08-04,1260.3966064453125,1283.0664926014733,1242.5548412079465,1282.25777696252,381112
2022-08-05,1242.0401611328125,1263.6317200817532,1238.8786549676613,1263.1415603765236,267168
2022-08-08,1258.1419677734375,1266.3276109982364,1240.9127821632976,1242.5548650592332,374694
2022-08-10,1265.5677490234375,1269.4890264237188,1253.8284487399235,1260.6906841904156,223450
2022-08-11,1269.6116943359375,1281.7676794358695,1265.0042407932713,1274.4152835691245,198088
2022-08-12,1290.4189453125,1294.511826861711,1265.6414670794375,1267.6755820602423,445110
2022-08-16,1299.19287109375,1302.1583613363298,1288.0417374524702,1298.825251303378,150854
2022-08-17,1306.0059814453125,1312.4516532650898,1301.8641559369985,1304.0944064931352,228424
2022-08-18,1312.02197265625,1315.8930195773141,1301.9623552329037,1313.4027351473144,362964
2022-08-19,1288.82080078125,1312.194682711545,1284.7278733334815,1308.7675166187832,272006
2022-08-22,1285.418212890625,1297.1791943924588,1275.3092345433429,1290.0042612921948,335046
2022-08-23,1305.53759765625,1307.7566417315863,1275.2106619599858,1275.2106619599858,451070
2022-08-24,1301.37060546875,1315.8929904476124,1299.8665627955431,1300.5568838303761,300556
2022-08-25,1297.154541015625,1312.8358098777883,1292.96301332179,1307.2635195713444,173270
2022-08-26,1291.3603515625,1305.7347775820274,1286.0593019093078,1300.8529288484488,370472
2022-08-29,1280.536376953125,1308.3977077977934,1267.320712757485,1267.320712757485,1008332
2022-08-30,1301.3953857421875,1304.7731915958423,1270.846450369439,1292.8150100428672,594586
2022-09-01,1262.488037109375,1285.04831708724,1258.444470022111,1276.739302597655,2298426
2022-09-02,1247.497314453125,1269.2932348111058,1245.1303099836991,1264.8551465775004,533714
2022-09-05,1267.4439697265625,1272.745019303281,1247.595853869547,1247.595853869547,238588
2022-09-06,1279.8458251953125,1284.8263940116028,1267.1234033865064,1267.1234033865064,753428
2022-09-07,1272.8189697265625,1279.4021819333186,1266.852279038968,1272.1039684958846,383248
2022-09-08,1274.8160400390625,1280.634890342119,1267.8137478127023,1277.1830442765067,328760
2022-09-09,1266.63037109375,1285.4922452089709,1264.8550877265686,1285.344284863232,331676
2022-09-12,1280.930908203125,1287.735880364673,1268.3069649061963,1269.145246364707,304254
2022-09-13,1292.050537109375,1296.1928244522578,1282.607321060285,1289.5110129075913,446110
2022-09-14,1276.0982666015625,1286.7989658647487,1264.855086201602,1264.855086201602,514576
2022-09-15,1263.2523193359375,1283.248393594282,1260.909995332094,1275.2104997766114,360792
2022-09-16,1232.45703125,1259.2335189337496,1228.4873841142828,1256.9651147445286,421170
2022-09-19,1233.9610595703125,1243.6014762846544,1223.7288014981643,1232.4076565923272,5926262
2022-09-20,1233.8131103515625,1251.1462609652394,1230.7557850023027,1245.1302103636306,186846
2022-09-21,1237.363525390625,1249.5682667489664,1230.6817136193054,1233.714479161031,149714
2022-09-22,1225.8492431640625,1234.1090185490807,1219.266151136483,1224.3698804085368,176794
2022-09-23,1202.8944091796875,1230.361216802179,1200.8478853911884,1225.651888545533,221250
2022-09-26,1172.3948974609375,1192.1936527254454,1171.408655696512,1185.4626008395767,261878
2022-09-27,1181.2216796875,1196.187946195701,1163.8391690811316,1181.0244794965286,840566
2022-09-28,1150.00732421875,1172.8387260758288,1147.911560347876,1166.280314274948,498150
2022-09-29,1146.654052734375,1167.5870108591287,1140.85988215995,1162.7790820846058,382498
2022-09-30,1172.4935302734375,1184.0571912058022,1141.5748741741886,1143.0542368621034,502780
2022-10-03,1170.81689453125,1191.8484512794448,1165.4911651079733,1182.0107140951181,457996
2022-10-04,1189.92529296875,1192.3168568603644,1178.7314737350016,1182.7256803915377,310710
2022-10-06,1194.6593017578125,1208.1462065464134,1192.56353793013,1201.2425139375769,180962
2022-10-07,1199.8863525390625,1205.13804162902,1190.3198558523857,1192.3662592990663,303470
2022-10-10,1186.3255615234375,1192.2183319834405,1177.5726658705055,1187.9528845117281,277850
2022-10-11,1162.4093017578125,1189.407672431793,1159.3272959731116,1189.0378317376287,7925042
2022-10-12,1171.186767578125,1174.0222126319659,1156.639701649724,1161.2749897553194,184000
2022-10-13,1175.5263671875,1180.6300965352923,1164.2585058760274,1171.5567196564277,179298
2022-10-14,1169.1895751953125,1191.4046943230576,1167.8828530546132,1189.407530734329,338836
2022-10-17,1188.4212646484375,1190.2704678610646,1155.6780879198516,1161.1516571947277,624018
2022-10-18,1208.4173583984375,1214.5566890823798,1193.3524919120418,1193.3524919120418,550352
2022-10-19,1231.0762939453125,1246.1164809933125,1204.1518453686217,1209.2063344585233,608000
2022-10-20,1233.2459716796875,1242.1715078439538,1221.978231705286,1221.978231705286,536774
2022-10-21,1218.9700927734375,1240.9386512903025,1216.5291685806383,1236.254003093498,457684
2022-10-24,1222.7918701171875,1233.2953693521742,1212.2638111499075,1215.2964565247635,234412
2022-10-25,1204.1273193359375,1231.8899297281828,1202.0068753851015,1231.8160097494276,5352588
2022-10-27,1208.195556640625,1217.0223725314156,1199.8617412554781,1211.1049217735645,481086
2022-10-28,1245.623291015625,1249.5682578913672,1213.175914384478,1214.581356990295,501798
